,pmi
アフリカ,1.878327485536514
民主化,1.878327485536514
公共放送,1.878327485536514
自衛隊,1.878327485536514
就労確保,1.878327485536514
再犯防止,1.5906454130847332
不良債権,1.4728623774283496
土地取得,1.4728623774283496
防衛産業,1.4728623774283496
国土強靱化,1.3675018617705232
防災・減災,1.3675018617705232
法律案,1.3675018617705232
防衛省,1.3675018617705232
被災者支援,1.3675018617705232
再雇用,1.3187116976010913
継続的な支援,1.1851803049765688
"賛成
・デフレ脱却",1.1851803049765688
財政安定,1.1851803049765688
被災者,1.1851803049765688
年功序列,1.1851803049765688
国土交通省,1.1851803049765688
燃料価格,1.1851803049765688
社会資本,1.1851803049765688
環境産業,1.1851803049765688
駐留軍,1.1851803049765688
医療体制,1.1851803049765688
ベーシックインカム,1.1851803049765688
終身雇用制度,1.1851803049765688
関連省庁,1.1851803049765688
"賛成
・政府",1.1851803049765688
投資協定,1.1851803049765688
関連性を指摘,1.1851803049765688
日本人雇用,1.1851803049765688
実現を重視,1.1851803049765688
事業復活支援金,1.1851803049765688
所得を上げること,1.1851803049765688
医療従事者,1.1851803049765688
期限,1.1851803049765688
"賛成
・地域",1.1161874334896174
雇用増加,1.0310296251493103
限界を指摘,1.0310296251493103
所得向上を重視,1.0310296251493103
政府系金融機関,0.962036753662359
地域コミュニティ,0.962036753662359
地方財政,0.962036753662359
先端技術,0.962036753662359
成長促進,0.962036753662359
重要であることを指摘,0.962036753662359
"必要性を強調
・コロナ禍",0.962036753662359
港湾,0.962036753662359
活性化を図ること,0.962036753662359
地方団体,0.962036753662359
経済安定,0.962036753662359
経済復活,0.962036753662359
ケア,0.962036753662359
老朽化,0.962036753662359
インフラ投資,0.962036753662359
成長型経済,0.962036753662359
復旧,0.9228160405090776
安定確保,0.8974982325247878
強化を提唱,0.8974982325247878
"
・沖縄",0.8974982325247878
新産業,0.8974982325247878
設立,0.8667265738580341
国内経済,0.8667265738580341
経験,0.8667265738580341
災害時,0.8667265738580341
関連性,0.8487080683553558
公共投資,0.8285053610378362
再開,0.7797151968684043
大規模災害,0.7797151968684043
理解を得ること,0.7797151968684043
資産デフレ,0.7797151968684043
タイミング,0.7797151968684043
迅速な執行,0.7797151968684043
農業分野,0.7797151968684043
農業生産者,0.7797151968684043
老朽化対策,0.7797151968684043
処理,0.7797151968684043
防衛費,0.7797151968684043
経済安全保障推進法,0.7797151968684043
方々,0.7797151968684043
農村地域,0.7797151968684043
可能性を示唆,0.7797151968684043
民需主導,0.7797151968684043
役割分担,0.7797151968684043
造船業,0.7797151968684043
受入れ,0.7797151968684043
風評被害,0.7797151968684043
"
・終身雇用",0.7797151968684043
同等以上,0.7797151968684043
新規就農者,0.7797151968684043
プライマリーバランス,0.7797151968684043
地域再生,0.7797151968684043
"
・地域中小企業",0.7797151968684043
気候変動対策,0.7797151968684043
引き合い,0.7797151968684043
原材料費,0.7797151968684043
飲食業,0.7797151968684043
新興国,0.7797151968684043
"賛成
・労働者",0.7797151968684043
人口増加,0.7797151968684043
"賛成
・地域経済",0.7797151968684043
研究開発,0.7797151968684043
緑,0.7797151968684043
国民一人一人,0.7797151968684043
ウクライナ,0.7797151968684043
デフレ状態,0.7797151968684043
事業承継問題,0.7797151968684043
人材確保,0.715176675730833
"賛成
・デフレ",0.715176675730833
地域ごと,0.715176675730833
関係を重視,0.6743546812105781
"賛成
・農業",0.6743546812105781
肯定的,0.6743546812105781
必要であると認識,0.6545520539143982
官民,0.6545520539143982
最優先課題,0.6545520539143982
地方経済活性化,0.6255645170411459
中小企業対策,0.6255645170411459
"
・これ",0.6255645170411459
立場を表明,0.6255645170411459
エネルギーコスト,0.6255645170411459
メリット,0.6255645170411459
積極的な経済対策,0.6255645170411459
自由な経済活動,0.6255645170411459
積極的な投資,0.6255645170411459
漁業者,0.6255645170411459
"賛成
・日本経済",0.6255645170411459
港,0.6255645170411459
"
・デフレマインド",0.6255645170411459
意味,0.6255645170411459
早期成立,0.6255645170411459
"賛成
・企業",0.6255645170411459
文化,0.6255645170411459
成功事例,0.6255645170411459
雇用を守ること,0.6255645170411459
向上を重視,0.6255645170411459
地域雇用,0.6255645170411459
減税政策,0.6255645170411459
企業収益,0.5790445014062531
長期化,0.5790445014062531
取り組みを重視,0.5790445014062531
配慮を重視,0.5790445014062531
沖縄,0.5790445014062531
防衛,0.5790445014062531
アメリカ,0.5790445014062531
雇用主,0.5790445014062531
手段,0.5790445014062531
経済発展,0.5565716455541946
環境保護,0.5565716455541946
円高,0.5565716455541946
支援体制,0.5433264188041739
停滞,0.5345927388354192
日本全体,0.5284007685874982
災害,0.5173509324009132
示唆,0.5100516299193016
外国資本,0.4920331244166234
国内投資,0.4920331244166234
雇用支援策,0.4920331244166234
一貫性,0.4920331244166234
終身雇用,0.4920331244166234
キャンペーン,0.4920331244166234
サービス産業,0.4920331244166234
気候変動,0.4920331244166234
農業従事者,0.4920331244166234
健全な成長,0.4920331244166234
金融面,0.4920331244166234
教育格差,0.4920331244166234
"
・気候変動",0.4920331244166234
その他,0.4920331244166234
社会経済活動,0.4920331244166234
食料供給,0.4920331244166234
ロシア,0.4920331244166234
丁寧な説明,0.4920331244166234
国内消費,0.4920331244166234
事業承継税制,0.4920331244166234
ワクチン接種,0.4920331244166234
実態把握,0.4920331244166234
官民一体,0.4920331244166234
"賛成
・地方経済",0.4920331244166234
浮き彫り,0.4920331244166234
感染症対策,0.4920331244166234
賃上げ環境,0.4920331244166234
過疎地域,0.4920331244166234
低所得者支援,0.4920331244166234
互い,0.4920331244166234
短期的な経済対策,0.4920331244166234
意見をもと,0.4920331244166234
"
・地方団体",0.4920331244166234
経済力,0.4920331244166234
経済復興,0.4920331244166234
中小零細企業,0.4920331244166234
必要性を示唆,0.4920331244166234
地方大学,0.4920331244166234
手続き,0.4920331244166234
新制度,0.4920331244166234
雇用市場,0.4920331244166234
福利厚生,0.4920331244166234
安価な労働力,0.4920331244166234
ことを期待,0.46734051182625186
民間企業,0.4512111298963682
民間,0.44886095255141456
金融緩和,0.43796590314634753
仕事,0.43140850260018854
不可欠であると指摘,0.41199041674308695
林業,0.41199041674308695
漁業,0.41199041674308695
カギ,0.41199041674308695
雇用支援,0.4024209657269363
厳しさ,0.390250430106681
観光振興,0.3742500887602399
観光客,0.3742500887602399
時代,0.3742500887602399
民間投資,0.3742500887602399
専門家,0.3742500887602399
予算編成,0.3742500887602399
全力,0.3742500887602399
物価高騰対策,0.3742500887602399
高所得者,0.3742500887602399
"賛成
・現在",0.3742500887602399
重要であると認識,0.3742500887602399
官民連携,0.3742500887602399
国際的な連携,0.3742500887602399
時期,0.337882444589365
税金,0.337882444589365
新たな雇用創出,0.337882444589365
"
・インフレ",0.337882444589365
支援を重要視,0.337882444589365
普及,0.3201828674899641
人口,0.3201828674899641
産業振興,0.3201828674899641
被災地,0.3201828674899641
インフラ,0.3143519471791709
経済活動,0.3119069581861044
観光業,0.30279112477809494
活力,0.30279112477809494
特に地方,0.2942073810867034
観光,0.2856966914187948
幼児教育,0.2688895731024136
外交,0.2688895731024136
"
・税金",0.2688895731024136
柔軟化,0.2688895731024136
根本的な改革,0.2688895731024136
外国人雇用,0.2688895731024136
国際社会,0.2688895731024136
中小企業を支えるため,0.2688895731024136
今回,0.2688895731024136
景気改善,0.2688895731024136
ベンチャー企業,0.2688895731024136
拡大を提案,0.2688895731024136
意見をわかりやすく整理したもの,0.2688895731024136
"
・男性",0.2688895731024136
テクノロジー,0.2688895731024136
最大限,0.2688895731024136
設定,0.2688895731024136
慎重な検討,0.2688895731024136
人権,0.2688895731024136
価格上昇,0.2688895731024136
中小企業を支える政策,0.2688895731024136
この点,0.2688895731024136
災害復旧,0.2688895731024136
全体的な経済政策,0.2688895731024136
研究機関,0.2688895731024136
不可欠と強調,0.2688895731024136
賃金改善,0.2688895731024136
資金支援,0.2688895731024136
企業誘致,0.2688895731024136
創業支援,0.2688895731024136
大胆な財政出動,0.2688895731024136
積極的な財政出動,0.2688895731024136
関係者,0.2688895731024136
保証制度,0.2688895731024136
公的資金,0.2688895731024136
無駄遣い,0.2688895731024136
限界,0.2688895731024136
地域金融機関,0.2688895731024136
雇用改善,0.2688895731024136
対象拡大,0.2688895731024136
"反対
・デフレ",0.2688895731024136
産業全体,0.2688895731024136
基本方針,0.2688895731024136
デフレ克服,0.2688895731024136
NPO,0.2688895731024136
経済指標,0.2688895731024136
自然災害,0.2688895731024136
その結果,0.2688895731024136
リーダーシップ,0.2688895731024136
倒産,0.2688895731024136
重要性を重視,0.2688895731024136
経済的な支援,0.2688895731024136
コスト,0.24691066638363832
必要性を認識,0.24419696051204215
賛同,0.2407186961357172
結果,0.2407186961357172
存在,0.2407186961357172
今後,0.23317149050033434
復活,0.22966885994913228
地域社会,0.22966885994913228
復興,0.22376913782194402
すべて,0.22009940893298152
輸出,0.22009940893298152
"
・現状",0.22009940893298152
視野,0.22009940893298152
今,0.22009940893298152
重要だと指摘,0.22009940893298152
海外展開,0.22009940893298152
流動性,0.22009940893298152
早期,0.21331972194760285
最優先,0.21062066497843787
克服,0.20435105196484252
安定を図るため,0.20435105196484252
新たな雇用,0.20435105196484252
支援を提案,0.20435105196484252
選択肢,0.20435105196484252
円滑化,0.20435105196484252
具体的な対策,0.1919285319662853
スタートアップ企業,0.1919285319662853
特性,0.18665147486544156
対処するため,0.18665147486544156
開発,0.18187819611278389
必須,0.17357939329808875
廃業,0.17357939329808875
財政出動,0.17357939329808875
"賛成
・新型コロナ",0.17357939329808875
受け入れ,0.17357939329808875
"
・特定",0.17357939329808875
収益,0.17357939329808875
健全化,0.17357939329808875
"
・感染症",0.17357939329808875
復興支援,0.17357939329808875
ある政治家,0.17357939329808875
