,pmi
要素,-0.08898348637650363
"
・国防",-0.08898348637650363
供給,-0.09265321526546612
外国,-0.09484860582890176
生産,-0.09873966132186839
必要性,-0.09873966132186839
海,-0.10005079301618526
平和,-0.10039587842824843
今後,-0.10358228579765635
交渉,-0.10358228579765635
調和,-0.10358228579765635
日米間,-0.10358228579765635
解釈,-0.10358228579765635
適用,-0.10358228579765635
強靭化,-0.10358228579765635
政治家,-0.10752706408867273
"
・専守防衛",-0.10840157223360519
現在,-0.10840157223360519
安全,-0.11042381761437298
考え,-0.11187344338163745
賛同,-0.11224034854077097
慎重な立場,-0.11797102324975589
防衛戦略,-0.11797102324975589
慎重な対応,-0.11797102324975589
負担軽減,-0.11797102324975589
安全保障を強化するため,-0.12204434863739172
努力,-0.12204434863739172
自衛,-0.1245427884129905
安全保障,-0.1257896713675538
自衛隊,-0.12620768531563503
言及,-0.12709370524575775
日本,-0.12785985537900318
提案,-0.1286283177237439
存在,-0.13087442808566385
関与,-0.13628960377344063
中,-0.14047616268077484
強化を要求,-0.14614190021645224
発動,-0.14614190021645224
．地域,-0.14614190021645224
側面,-0.14614190021645224
兵器,-0.14614190021645224
関連省庁,-0.14614190021645224
"
・防衛政策",-0.14614190021645224
職務,-0.14614190021645224
将来世代,-0.14614190021645224
日本国民,-0.14614190021645224
合理化,-0.14614190021645224
地域経済,-0.14614190021645224
可能な限り,-0.14614190021645224
不可欠であると認識,-0.14614190021645224
いる点,-0.14614190021645224
意見を分かりやすくまとめたもの,-0.14614190021645224
台湾,-0.14614190021645224
鉄道,-0.14614190021645224
明確なスタンス,-0.14614190021645224
日本社会,-0.14614190021645224
二項,-0.14614190021645224
紛争,-0.14614190021645224
進め方,-0.14614190021645224
エネルギー資源,-0.14614190021645224
"
・国連",-0.14614190021645224
"
・イラク",-0.14614190021645224
- 政府,-0.14614190021645224
米軍基地問題,-0.14614190021645224
国際法,-0.14614190021645224
国産品,-0.14614190021645224
"

3．集団的",-0.14614190021645224
核兵器,-0.14614190021645224
現状,-0.14614190021645224
改善を提案,-0.14614190021645224
その際,-0.14614190021645224
募集,-0.14614190021645224
理解を得るため,-0.14614190021645224
平和国家,-0.14614190021645224
防衛法制,-0.14614190021645224
地方分権,-0.14614190021645224
政策推進,-0.14614190021645224
活動範囲,-0.14614190021645224
防衛努力,-0.14614190021645224
強化を提唱,-0.14614190021645224
国内生産体制,-0.14614190021645224
軍拡競争,-0.14614190021645224
防衛力整備計画,-0.14614190021645224
経済分野,-0.14614190021645224
"
この政治家",-0.14614190021645224
経済成長,-0.14614190021645224
米国,-0.14614190021645224
防衛大臣,-0.14614190021645224
力,-0.14801280815226403
"
・自衛隊",-0.14922356675386036
・自衛隊,-0.16145613518949473
理解,-0.16189025718459146
質,-0.1626712021676628
対策,-0.1638414773158532
向上を重視,-0.16449103888464886
制限,-0.16449103888464886
検討,-0.16594452751263195
これ,-0.16967239762664632
成長,-0.16967239762664632
"

全体",-0.16967239762664632
必要性を強調,-0.17015677642032623
バランス,-0.17245920853382574
この発言,-0.1735408744045667
整合性,-0.1735408744045667
最大,-0.1735408744045667
重要性,-0.17479715597682843
議論,-0.1748913135024381
国内,-0.1756177183494058
保護,-0.1769135588832059
効果,-0.17893172303944319
この政治家,-0.18123322002772238
利用,-0.18388222819929925
要望,-0.18696389473670733
